time,ANG_1,VOL_1,ANG_2,VOL_2,ANG_3,VOL_3,ANG_4,VOL_4,ANG_5,VOL_5,ANG_6,VOL_6,ANG_7,VOL_7,ANG_8,VOL_8,ANG_9,VOL_9
106,1.0,1.0,0.5264657234038285,0.25,0.3902611514420294,0.5,0.5333585337202709,0.9673813798130467,0.5309008328720031,0.8731101885964683,0.4489904879051863,0.7642707088445322,0.5159997242697439,0.742524967597738,0.5294539815451325,0.7984209860420829,0.5801185303192937,0.8728061663171581
14,1.0,1.0,0.531442968294655,0.25,0.3971483134862478,0.5,0.5364074656805685,0.9665875405618223,0.5381810299296478,0.8766280287637184,0.45585360748407106,0.7679966399210308,0.5228452292916036,0.7461627737234011,0.5343959040015708,0.7996948968740656,0.5791887462240294,0.8690932957648477
56,1.0,1.0,0.5286532972371644,0.5,0.39249013424903983,0.5,0.5365995441566326,0.9690245943157446,0.5340738203886429,0.8750608264406233,0.45121168953302276,0.7652931605910496,0.5178793388498678,0.7429368450572305,0.5316286225247111,0.7992436448828163,0.5831423508365554,0.8742939733182841
147,1.0,1.0,0.5423841254166175,0.5,0.4073055524393818,1.0,0.5525763114848101,0.9747783246601011,0.5520001286786979,0.8844938985568088,0.4659753884265107,0.7720892321043592,0.5316869592619005,0.7476368619409066,0.545273112227548,0.8038860295625441,0.596018554496577,0.8779001023172087
109,1.0,1.0,0.5138015331953366,0.5,0.37905541196962667,0.75,0.5189748973820104,0.9610370663262119,0.5196521313414201,0.868409460469291,0.43782386666480355,0.7600415738461633,0.5045878663819209,0.7393379330202734,0.5168642358607127,0.793617627836994,0.5642069053123328,0.8656251807964359
91,1.0,1.0,0.5320309172011857,0.5,0.39612236098168907,0.75,0.53881338298043,0.9689562873154982,0.5370191232842499,0.8758683634638686,0.45483123648773965,0.7668886768359792,0.5218662265437491,0.7447723579357814,0.5349841033453961,0.8002939154537622,0.5845205637058399,0.8735627752854062
128,1.0,1.0,0.537200324138975,0.5,0.39972556303603934,0.75,0.5433121086084217,0.9703564821106242,0.5384915688831821,0.8748059074160452,0.45842186008670793,0.7675191793491337,0.526437319029426,0.7459672770775538,0.5401221922953986,0.8021619689718051,0.5912744994532377,0.8764826663949218
84,1.0,1.0,0.534848326179817,0.5,0.3979177716083992,0.75,0.5434523639242711,0.9717307474603828,0.5393144267191118,0.8769694336464892,0.45662037949689194,0.767202191795671,0.523496850675098,0.7444715144804004,0.5377860641851787,0.8014763425687195,0.5908112758132879,0.8775329637407469
168,1.0,1.0,0.511068853209218,0.25,0.3768543389733231,0.75,0.5189229196088252,0.9624096856385331,0.5202283951863433,0.8705023346038366,0.4356304774170268,0.7594549417915177,0.5011866491332602,0.7375559185698789,0.5141492850337488,0.7927503532355289,0.5636203698333038,0.8667392538503322
18,1.0,1.0,0.5397612818841441,0.5,0.40428272115110525,1.0,0.5462289869778777,0.97086140498261,0.5454251910532187,0.8794897538451247,0.4629631095712961,0.7704552595233143,0.5300829219451183,0.7479123701796492,0.5426647978722663,0.8027998019005165,0.5904219592134183,0.874342067762785
198,1.0,1.0,0.5262712303291895,0.5,0.39098020445672726,0.75,0.5374550565333761,0.9709284375848712,0.5361591947734418,0.8783788048564133,0.44970703077026547,0.7652234636043482,0.51483890411022,0.7412745503932825,0.529262182108414,0.7985043575278624,0.5828558984946929,0.8755243459973514
38,1.0,1.0,0.5233581522022691,0.25,0.3891620364158856,0.75,0.5281025263593572,0.9637383090523919,0.5300425986241964,0.8731407411769248,0.44789520979107467,0.7646590090803652,0.5147661015122352,0.7433603866356197,0.5263611383428836,0.7968832315013527,0.5714494585247996,0.8667605601362041
138,1.0,1.0,0.5245329065278168,0.75,0.38953232395839443,0.25,0.5284577594144275,0.9636398154947926,0.5289068913204005,0.8715845073393992,0.448264204692965,0.7643757219922854,0.5157746549512326,0.7436495056392828,0.5275291668128831,0.7973471026158551,0.5730799164768353,0.8675147416575004
126,1.0,1.0,0.5191849205947826,0.75,0.3827232018798863,0.5,0.5278746378535728,0.9666809197411772,0.5245534255554916,0.8711263512506209,0.4414788526492659,0.7609744578360359,0.5078239532027762,0.7389484783058097,0.5222191148175094,0.7959768753741249,0.5758678980415635,0.8731537172923521
196,1.0,1.0,0.5077819057082874,0.75,0.3727336025209624,0.5,0.5154656191684305,0.9613232288095348,0.5150853251068052,0.8674662122434086,0.43152412608624,0.7572095617068377,0.49741941127627837,0.73588381741182,0.5108828833746679,0.7916284251847405,0.5619329993400615,0.867000351859601
167,1.0,1.0,0.5266371735101297,0.75,0.39223573221033414,0.5,0.5357534706871906,0.9689032235910034,0.5365957654929513,0.8781540387757857,0.4509581755890297,0.7661140106019683,0.5164533491311758,0.7427613659024582,0.5296236764028971,0.7984102712380731,0.5794215115323076,0.8722231152557576
173,1.0,1.0,0.5242254191281052,0.75,0.38965931490255834,0.25,0.5286795875727697,0.9638847623462597,0.5299226440382233,0.8726475317772509,0.44839075232312625,0.7646761851992321,0.5155318873146353,0.7435818125488453,0.5272233819271837,0.7972198087153305,0.5725881110881101,0.8672768474339383
