time,ANG_1,VOL_1,ANG_2,VOL_2,ANG_3,VOL_3,ANG_4,VOL_4,ANG_5,VOL_5,ANG_6,VOL_6,ANG_7,VOL_7,ANG_8,VOL_8,ANG_9,VOL_9
141,1.0,1.0,0.9956667644049738,1.0,0.9748300859674577,0.5,0.9950121020344989,0.9875607500074769,0.9899781977892849,0.9909562735779363,0.9753977744611849,0.9726560113822849,0.9960215219801775,0.9547329644374841,0.9958049400892917,0.9695838742136477,0.9958972501581892,0.988792960799631
96,1.0,1.0,0.9920860388243572,0.5,0.9735401781107896,0.5,0.9914654657639547,0.9689240277720376,0.9919485532996989,0.9751440880193073,0.9741199739499966,0.9745904961029523,0.9932802580543233,0.9700746563561735,0.9922421562692726,0.9678614904190558,0.9892523390557462,0.9637731962728197
107,1.0,1.0,0.982437646656347,1.0,0.9612308506357589,0.5,0.9847226582766816,0.9964654494027065,0.9773038947830615,1.0,0.961933657666612,0.9949838773488034,0.9817126276886686,0.9876955079232392,0.982903767143612,0.9905588192082853,0.988408176439839,0.9905636174911701
21,1.0,1.0,0.9697068833138195,0.75,0.9516565544056904,0.5,0.9664640611746372,0.9815098022787493,0.9672883762565299,0.9685318174887784,0.9523228324028066,0.9771576953959198,0.9718654361414244,0.9793535196869219,0.9701770954884693,0.9781745664284148,0.9665267767115248,0.9743078917999174
80,1.0,1.0,0.980226323087421,0.75,0.9617423357286554,0.25,0.9766501139908544,0.9806987910426185,0.9767606544257382,0.9756546998273677,0.9623944237098985,0.9825092661904872,0.9825155994353552,0.9842173392799579,0.9806198026468993,0.9807328243320494,0.9760051870259192,0.9745875117771661
127,1.0,1.0,0.9724858102072077,1.0,0.9570194981238748,0.25,0.976934656699741,0.9962072443720116,0.980805255040484,0.9874815836082524,0.9577325289496711,0.9938414823392757,0.974215458131645,0.9939659478685333,0.9730992506417655,0.9959613223090127,0.9720933464588688,0.9959696302201827
10,1.0,1.0,0.9763704464165471,0.75,0.9564146983216556,0.5,0.9767958371055504,0.968127626012678,0.9737815089994184,0.9580509722772523,0.9570276376588405,0.9678158296814554,0.9759989369198199,0.9703994428397956,0.9766902419979784,0.9691629747718686,0.9796924560940969,0.9637376440383489
58,1.0,1.0,0.9648830858396684,1.0,0.9466534176424967,0.5,0.9647855316123568,0.987001522559115,0.9644995315169907,0.9701694847638741,0.9473141663579113,0.9713075431928017,0.9658459429770986,0.9666749148027767,0.9653654527766644,0.9745960854363317,0.9657214580537252,0.9820897181635438
166,1.0,1.0,0.9800753745139877,0.25,0.9618695316890706,0.75,0.9765935373055039,0.9930556479307994,0.977201586556821,0.9850456335374556,0.9624664458088008,0.9685827719713946,0.9825857937308354,0.9511358986239639,0.9803491720265601,0.9680829560093924,0.9747843924730221,0.9909433683018538
71,1.0,1.0,0.9926424295741303,0.25,0.975092697948815,0.5,0.9940917631365975,0.9577339234400967,0.9965144626092494,0.9543727608415535,0.9756460103013073,0.9692333576618649,0.9935428358872703,0.9761679445588755,0.9928165902075422,0.9703025578001339,0.9907621520971766,0.9608310757311376
124,1.0,1.0,1.0,0.5,0.9781835815382747,0.5,0.9966387494955754,0.9568874609810936,0.991372406898531,0.9516160363318746,0.9786764302104174,0.9566157917412824,1.0,0.9569124275392439,1.0,0.9595247210271138,0.999681015632088,0.9619194494760817
149,1.0,1.0,0.9950611463827905,0.75,0.975167516350446,0.5,0.9969916067461035,0.9492309044963324,0.9950841557210192,0.947521704587198,0.9756804801757178,0.9590490706362982,0.9941823647730371,0.9631303176931906,0.9951059228179624,0.959239172364409,0.9975746128585222,0.9513543587370252
192,1.0,1.0,0.99477690520838,1.0,0.9746853144561387,0.5,0.9969252125217155,0.9598014972963091,0.9941902806663803,0.9479766442424598,0.9751562422540174,0.9479586274418008,0.9938585679364795,0.9424260576484982,0.994786817084318,0.9553239736573035,0.9976451777026458,0.9709112083601819
133,1.0,1.0,0.9779142356637927,0.5,0.9611806966778204,0.75,0.9803533664917887,0.9959051363239512,0.9821685585209217,0.9988277864205029,0.9619007210241616,0.9993335705855652,0.9796779483468769,0.9957480337941415,0.9784547252201139,0.9937898492432929,0.9766916625920791,0.9887980385642473
